url,title,year,settlement,ingredients
https://www.izorzok.hu/petrezselymes-krumplis-lepeny/,Petrezselymes krumplis lepény,2017,Rezi,"1 kg liszt, 1 evőkanál fagyos zsír, 1,5 evőkanál só, langyos víz, 1,5 kg héjában főtt krumpli, 0,5 liter tejföl, 1 csokor petrezselyemzöld, olvasztott zsír, 2 tojás."
https://www.izorzok.hu/zelleres-edeskaposzta-leves/,Zelleres édeskáposzta leves,2017,,"1,5 kg káposzta, 30 dkg zeller, 1 szál zellerzöld, 1 evőkanál zsír, 1 evőkanál liszt, 2 teáskanál egész kömény, 4 gerezd fokhagyma, 1 vöröshagyma, 3 babérlevél, 1 teáskanál őrölt paprika, 1 púpos teáskanál só, 1 kávéskanál őrölt feketebors."
https://www.izorzok.hu/szololekvaros-kokuszos-linzer/,Szőlőlekváros kókuszos linzer,2017,Álmosd,"15 dkg liszt, 1 tojás sárgája, 5 dkg porcukor, fél citrom reszelt héja, 1 teáskanál sütőpor, 10 dkg vaj. 4 dl tej, 20 dkg kókuszreszelék, 20 dkg porcukor, 1 csomag vaníliás pudingpor , fél liter habtejszín. A tetejére 2-3 dl szőlőlekvár, vagy más pikáns lekvár."
https://www.izorzok.hu/husos-rakott-burgonya-zold-dio-befottel/,Húsos rakott burgonya zöld dió befőttel,2017,Álmosd,"1 kg burgonya, 50 dkg darált sertéshús, 1 vöröshagyma, 2 evőkanál sertészsír, 2 teáskanál só, 1 kávéskanál őrölt feketebors, 2 teáskanál őrölt paprika, 3 gerezd fokhagyma, 1 tojás, 2 evőkanál tejföl, 2 evőkanál zsemlemorzsa, 1 üveg zöld dió befőtt."
https://www.izorzok.hu/kigyoretes/,Kígyórétes,2017,Álmosd,"50 dkg liszt, 5 evőkanál porcukor, 1 tojás sárgája, csipetnyi só, 2,5 dkg élesztő, 1 dl tej, 50 dkg túró, 5 dkg mazsola, 12 dkg sertészsír, 12 dkg vaj, 1 evőkanál búzadara, fél citrom reszelt héja, 2 egész tojás."
https://www.izorzok.hu/rucas-kasa-paprikasan/,Rucás kása paprikásan,2017,Álmosd,"50 dkg rizs, 80 dkg vegyes kacsahús , 1 vöröshagyma, 4 sárgarépa, 4 petrezselyem, fél karalábé, 1 evőkanál sertészsír, 1 teáskanál őrölt paprika, 1 teáskanál só, 1 teáskanál őrölt feketebors."
https://www.izorzok.hu/kapros-sos-kifli/,Kapros sós kifli,2017,Álmosd,"35 dkg liszt, 1 tojás, 2,5 dkg élesztő, 2 dl aludttej , 1 teáskanál cukor, 12,5 dkg margarin, 1 teáskanál só, 1 dl étolaj, 1 nagy csokor kapor. A kiflik tetejére 1 tojás, csipetnyi só."
https://www.izorzok.hu/savanyu-kaposztas-cinke-sult-oldalassal/,Savanyú káposztás cinke sült oldalassal,2017,Álmosd,"80 dkg krumpli, 20 dkg liszt, 1 kg oldalas, 1 kg savanyú káposzta, só, 3 gerezd fokhagyma, 1 teáskanál őrölt feketebors, 2 fakanál sertészsír. A tepsi aljába 1 evőkanál sertészsír."
https://www.izorzok.hu/karacsonyi-ostya/,Karácsonyi ostya,2017,Kesztölc,"1 liter víz, 50 dkg liszt. 1 liter víz, 50 dkg liszt, 2 evőkanál olvasztott kacsazsír, 25 dkg méz."
https://www.izorzok.hu/levendulas-pogacsa/,Levendulás pogácsa,2017,Kesztölc,"50 dkg liszt, 25 dkg vaj , 2 dl tejföl, 1 dl tej, 5 dkg élesztő, 2 tojás sárgája, 1 egész tojás, 1 teáskanál cukor, 1 csapott evőkanál só, 2 teáskanál morzsolt levendulavirág, csipetnyi őrölt feketebors és kömény."
https://www.izorzok.hu/kesztolci-lakodalmas-paprikas-sztrapacskaval/,Kesztölci lakodalmas paprikás sztrapacskával,2017,Kesztölc,"egy kb. három hónapos csirke , 6 db vöröshagyma, 2 evőkanál sertészsír, fél liter tejföl, 2 evőkanál rétesliszt, 1 evőkanál őrölt paprika, 1 evőkanál só. 20 dkg kolozsvári szalonna, 3 db krumpli, 50 dkg liszt, só, 1 evőkanál zsír, 40 dkg túró, 3 evőkanál tejföl."
https://www.izorzok.hu/tarkedli-2/,Tarkedli,2017,Kesztölc,"1 l tej, 2 evőkanál cukor, 2,5 dkg élesztő, 50 dkg liszt, csipetnyi só, 25 dkg mák, 15 dkg cukor, 1 evőkanál méz, a sütéshez 4 evőkanál étolaj."
https://www.izorzok.hu/tepsis-krumplibaba/,Tepsis krumplibaba,2017,Kesztölc,"2 kg krumpli, 15 dkg liszt, 1 tojás, 15 dkg töpörtyű, 2 evőkanál zsemlemorzsa, 1 kávéskanál fehérbors, 2 gerezd fokhagyma, 1 vöröshagyma, só, 1 kávéskanál szódabikarbóna, 1 fakanál sertészsír, 1 evőkanál tejföl. A tetejére hurka-vagy kolbászzsír."
https://www.izorzok.hu/fustolt-husleves-zsemlegomboc-krumplisalata/,"Füstölt húsleves, zsemlegombóc, krumplisaláta",2017,Kesztölc,"80 dkg füstölt csülök, 1 nagy petrezselyem, 4 sárgarépa, 1 zeller, 3 krumpli, 1 vöröshagyma, 1 evőkanál őrölt paprika, só, 1 csokor zellerzöld, 1 csokor petrezselyemzöld."
https://www.izorzok.hu/szilvas-lepeny/,Szilvás lepény,2017,Szászvár,"40 dkg liszt, 5 dkg cukor, 3 dl tej, 5 dkg élesztő, 1 tojás, 2 evőkanál olvasztott zsír, csipetnyi só. 2 evőkanál zsemlemorzsa, 1 kg magozott szilva, 3 dkg cukor, 1 teáskanál fahéj."
https://www.izorzok.hu/savanyu-kaposztas-gozgomboc/,Savanyú káposztás gőzgombóc,2017,Szászvár,"50 dkg liszt, 2,5 dkg élesztő, 2 dl tej, 1 evőkanál cukor, 1 teáskanál só, 1 evőkanál sertészsír. 2 vöröshagyma, 20 dkg füstölt szalonna, 1 kg savanyú káposzta, 3 babérlevél, 2 evőkanál őrölt paprika, 1 evőkanál zsír. A tálaláshoz 2 dl tejföl."
https://www.izorzok.hu/reis-rizses-hus/,Reis – rizses hús,2017,Szászvár,"50 dkg sertés lapocka, 50 dkg pirított rizs, 5 db sárgarépa, 2 vöröshagyma, 2 evőkanál sertészsír, nagy csokor petrezselyemzöld, só, őrölt feketebors."
https://www.izorzok.hu/szekelykaposzta-gombaval/,Székelykáposzta gombával,2017,Gomba,"50 dkg sertés fejhús, 3 vöröshagyma, 1 evőkanál sertészsír, 2 evőkanál őrölt paprika, 1 teáskanál só, 1 teáskanál őrölt feketebors, 5 dl paradicsomlé, 10 dkg vargánya, 50 dkg savanyú káposzta, 2 dl tejföl."
https://www.izorzok.hu/pasztor-tarhonya/,Pásztor tarhonya,2017,Szászvár,"2 vöröshagyma, fél evőkanál sertészsír, 15 dkg füstölt szalonna, 20 dkg füstölt kolbász, 30 dkg burgonya, 40 dkg házi tarhonya, 2 csapott evőkanál őrölt paprika, 2 teáskanál só, 1,5 liter víz."
https://www.izorzok.hu/cibre-savanyu-leves/,Cibre – savanyú leves,2017,Szászvár,"8 db csirkecomb, 1 vöröshagyma, 3 sárgarépa, 3 petrezselyem, 1 karalábé, 1 csokor petrezselyemzöld, 1 szál lestyán, 2 kicsi szál csombor, 1 csokor kapor, 2 dl savanyú káposztalé, 1 teáskanál só, csipetnyi őrölt feketebors, 10 dkg zöldbab, 15 dkg zöldborsó, 2 fokhagymaszár. A tálaláshoz tejföl."
https://www.izorzok.hu/almarozsa-torta/,Almarózsa torta,2017,Tápiószőlős,"50 dkg liszt, 1,5 dl tej, 18 dkg vaj, 2,5 dkg élesztő, 1 teáskanál cukor, 2 tojás, 4 evőkanál csipkebogyó lekvár, 1 kg alma."
https://www.izorzok.hu/rantott-serteskorom-hagymas-burgonyaval/,Rántott sertésköröm hagymás burgonyával,2017,Tápiószőlős,"2 db sertésköröm, 2 gerezd fokhagyma, 1 evőkanál só, 1 teáskanál egészbors, 4 babérlevél, 1 vöröshagyma, 15 dkg liszt, 3 tojás, 15 dkg zsemlemorzsa. A sütéshez 20 dkg sertészsír."
https://www.izorzok.hu/gongyolt-serteshus-almaval-toltve-krumplis-hazi-retessel/,"Göngyölt sertéshús almával töltve, krumplis házi rétessel",2017,Tápiószőlős,"6 szelet sertéskaraj, só, őrölt feketebors, 1 gerezd fokhagyma, 15 dkg liszt, 3 tojás, 15 dkg zsemlemorzsa, 2 db alma, a sütéshez zsír. 60 dkg liszt, 1 tojás, 1 teáskanál ecet, 1 evőkanál tejföl, 4 dl víz, 1 kávéskanál só, zsír. 50 dkg krumpli, só, 2 vöröshagyma, 1 evőkanál sertészsír, 1 teáskanál őrölt paprika, őrölt feketebors."
https://www.izorzok.hu/hal-gyors-meleg-fustolessel-zoldsalataval/,"Hal gyors, meleg füstöléssel, zöldsalátával",2017,Tápiószőlős,"2 marék keményfa fűrészpor , 5 szem borókabogyó, 4 pisztráng , fokhagyma, só, őrölt feketebors. 3 paradicsom, 1 fej saláta, 2 lila hagyma, só, citromlé."
https://www.izorzok.hu/marhapofa-porkolt-tejben-sult-burgonyaval/,Marhapofa pörkölt tejben sült burgonyával,2017,Tápiószőlős,"1 paprika, 1 paradicsom, ½ dl vörösbor, só, 3 kg marhapofa, 20 dkg zsír, 60 dkg vöröshagyma, 1 fej fokhagyma, só, 1 teáskanál őrölt feketebors, 4 evőkanál őrölt paprika, 20 dkg füstölt szalonna. 2 kg krumpli, só, fokhagyma , 8 dl tej."
https://www.izorzok.hu/gomboc-juhturoval-es-kolbasszal-toltve-lecsos-agyon/,"Gombóc juhtúróval és kolbásszal töltve, lecsós ágyon",2017,Tápiószőlős,"20 dkg füstölt szalonna, 50 dkg paprika, 50 dkg vöröshagyma, 50 dkg paradicsom, 10 dkg sertészsír, 2 teáskanál só, mokkáskanál cukor, 2 evőkanál őrölt paprika. 50 dkg burgonya, 50 dkg liszt, 1 tojás, só, 1 teáskanál őrölt feketebors, 5 dkg mangalica zsír, 20 dkg juhtúró, 20 dkg füstölt kolbász."
https://www.izorzok.hu/feherboros-epertortacskak/,Fehérboros epertortácskák,2017,Halimba,"10 dkg liszt, 5 dkg cukor, 5 dkg vaj, 1 tojás, csipetnyi só, 1 teáskanál sütőpor, 20 dkg eper, 2,5 dl édes fehérbor, 3 fej friss bodzavirág , 8 dkg cukor, 1 csomag vaníliás pudingpor. A formák kikenéséhez vaj."
https://www.izorzok.hu/vacsora-karaj-szegfugombaval/,Vacsora-karaj szegfűgombával,2017,Halimba,"50 dkg sertéskaraj, 20 dkg füstölt sonka, 20 dkg zöldfűszeres, vagy köményes sajt, 10 dkg trappista sajt, 50 dkg szegfűgomba, 2 vöröshagyma, egy deci étolaj, 2 dl főzőtejszín, 2 evőkanál liszt, só, 1 kávéskanál őrölt feketebors, néhány szál kakukkfű, petrezselyem, zeller zöld. 1 kg krumpli, 1 csokor bazsalikom, 10 dkg vaj, só."
https://www.izorzok.hu/magos-cukkinikrem/,Magos cukkinikrém,2017,Halimba,"60 dkg cukkini, 3 vöröshagyma, 3 gerezd fokhagyma, kis csokor zeller, petrezselyem, lestyán és borsikafű, 10 dkg napraforgómag, 5 dkg zabpehely, 10 dkg margarin , só, őrölt feketebors, 1 üveg lecsó, 4 evőkanál majonéz, 1 evőkanál mustár. A tálaláshoz pirítós kenyér, vagy friss kenyér."
https://www.izorzok.hu/citromos-levendulas-keksz/,Citromos-levendulás keksz,2017,Halimba,"20 dkg liszt, 1 púpos teáskanál szárított levendulavirág, 1 teáskanál reszelt bio citromhéj, 1 teáskanál szódabikarbóna, csipetnyi só, 1 tojás, 12 dkg cukor, 5 dkg margarin, 2 evőkanál méz, 1 evőkanál víz. A forgatáshoz kristálycukor."
https://www.izorzok.hu/hazi-fustolt-szalonnaba-tekert-csirkemell-torta/,Házi füstölt szalonnába tekert csirkemell torta,2017,Halimba,"50 dkg csirkemell, 3 evőkanál tejföl, 3 tojás, 3 evőkanál liszt, 1 teáskanál só, csipetnyi őrölt feketebors, 1 kávéskanál házi ételízesítő, bazsalikom, zeller, petrezselyemzöld, 20 dkg füstölt szalonna, 20 dkg reszelt sajt. tyúkhúr, saláta, gyermekláncfű, uborka, lucerna, édeskömény, rukkola, 2 evőkanál cukor, 1 kávéskanál só, csipetnyi bors, 1 evőkanál olívaolaj, fél citrom leve."
https://www.izorzok.hu/bazsalikomos-paradicsomleves/,Bazsalikomos paradicsomleves,2017,Halimba,"1 újhagyma, 1 sárgarépa, só, 1 evőkanál cukor, 7 dl paradicsomlé, csipetnyi őrölt feketebors, 1 evőkanál liszt, 2 evőkanál étolaj, 1 teáskanál őrölt paprika, 1 csokor bazsalikom, pár szál zeller zöld – és oregano, 2 evőkanál tarhonya."
https://www.izorzok.hu/epres-turotorta/,Epres túrótorta,2017,Mikóháza,"4 tojás, 3 evőkanál liszt, 4 evőkanál cukor, 1 csomag sütőpor, 1 púpos evőkanál kakaó. 50 dkg áttört túró, 5 dl tej, 1 csomag vaníliás pudingpor, 5 evőkanál cukor. 40 dkg eper, 1 csomag piros színű tortazselé."
https://www.izorzok.hu/kapros-zoldborsos-tokany-juhturos-gerslivel/,Kapros-zöldborsós tokány juhtúrós gerslivel,2017,Mikóháza,"3 kg sertéslapocka és comb vegyesen, 1,5 kg vöröshagyma, 1,5 kg zöldborsó, 50 dkg sertészsír, 1 púpos evőkanál só, őrölt feketebors, 1 nagy csokor kapor, 1 nagy csokor petrezselyemzöld. 50 dkg árpagyöngy, 4 evőkanál szárított zöldség, 2 evőkanál só, 2 evőkanál őrölt feketebors, 25 dkg juhtúró, 20 dkg reszelt sajt, 1 evőkanál zsír."
https://www.izorzok.hu/lecsos-vadmaj/,Lecsós vadmáj,2017,Mikóháza,"1 kg vadmáj, 2 üveg lecsó, 15 dkg zsemlemorzsa, só, 2 teáskanál őrölt feketebors, 1 teáskanál majoránna, 3 vöröshagyma. A sütéshez étolaj."
https://www.izorzok.hu/rizses-langos/,Rizses lángos,2017,Mikóháza,"40 dkg liszt, 2,5 dl tej, 1 púpos evőkanál cukor, csipetnyi só, 5 dkg élesztő, 1 tojás, 2 evőkanál sertészsír. 50 dkg rizs, 1 liter víz, 1-2 dl tej, 4 evőkanál cukor, 1 teáskanál őrölt fahéj, csipetnyi só, 2 dl eperlekvár. A tepsi előkészítéséhez egy evőkanál zsír. A tetejére 1 tojás, porcukor."
https://www.izorzok.hu/zsamiska-piritott-vajjal/,Zsámiska pirított vajjal,2017,Mikóháza,"6 dl kukoricadara, 1,4 l víz, 1 púpos teáskanál só, 5 dl aludttej, 10 dkg vaj."
https://www.izorzok.hu/pikans-vadhusleves-grizgaluskaval/,Pikáns vadhúsleves grízgaluskával,2017,Gomba,"1 kg vadhúsos csont, 15 egészbors, 4 szegfűbors, 2 babérlevél, 2 gerezd fokhagyma, 1 evőkanál só, 4 borókabogyó, 50 dkg vegyes zöldség , 1 vöröshagyma, 1 tv-paprika, 1 paradicsom, 4 gomba, 1 csokor petrezselyemzöld, 3 levél kelkáposzta, kevés tárkony és lestyán. Ízlés szerint citromlé, 20 dkg reszelt sajt. 1 tojás, 8 dkg búzadara, só, 5 dkg vaj, 15 dkg vegyes főtt zöldség, kis csokor tárkony és petrezselyemzöld."
https://www.izorzok.hu/csokis-meggyes-piskota/,Csokis-meggyes piskóta,2017,Nagykörű,"8 tojás, 8 evőkanál cukor, 8 evőkanál liszt, 1 csomag sütőpor, 2 evőkanál kakaópor, 20 dkg magozott meggy, 10 dkg csokoládé. A tepsihez kevés vaj és liszt."
https://www.izorzok.hu/cseresznyes-csirkemell/,Cseresznyés csirkemell,2017,Nagykörű,"50 dkg csirkemell, 1 evőkanál sertészsír, 40 dkg cseresznye, 2 csipetnyi só, 9 db szegfűszeg, 1 kisebb vöröshagyma, 3 csapott evőkanál cukor, 3 cm fahéjrúd, 1 dl száraz vörösbor, 1 kávéskanál csípős paprikakrém. 8 dkg vaj, 10 dkg búzadara, 2 cl rum, csipetnyi só. A tálaláshoz aszalt cseresznye és meggy."
https://www.izorzok.hu/szarvasgulyas-babbal/,Szarvasgulyás babbal,2017,Nagykörű,"2 vöröshagyma, 1 evőkanál egészbors, 20 babérlevél. 3 kg vegyes szarvashús , 1 kg szárazbab, 50 dkg mangalica szalonna, 6 sárgarépa, 1 zellergumó, 8 petrezselyemgyökér, 2 csípős paprika, 2 paradicsom, 1 kg vöröshagyma, 2 babérlevél, 3 teáskanál őrölt fehérbors, 2 teáskanál őrölt fűszerkömény, 10 szem őrölt borókabogyó, 1 teáskanál gyömbér, 2 teáskanál majoránna, 4 evőkanál őrölt paprika, 2 fej fokhagyma, 2 tv-paprika, 4 evőkanál paprikakrém. 2 tojás, 20 dkg liszt, csipetnyi só. A tálaláshoz zeller-és petrezselyemzöld."
https://www.izorzok.hu/tavaszi-kaporleves/,Tavaszi kaporleves,2017,Nagykörű,"2 csokor kapor, 2 dl tejföl, 1 dl főzőtejszín, 2 evőkanál liszt, 1 tojás, csipetnyi só és őrölt feketebors. 2 liter csontlé, 5 dkg juhtúró, 1 evőkanál krémsajt, 1 tojás, csipetnyi só, 1 kávéskanál őrölt feketebors, kis csokor kapor, 1 evőkanál búzadara, 1 evőkanál liszt, egy evőkanál olvasztott sertészsír."
https://www.izorzok.hu/zoldseges-sertesragu-tarhonyaval/,Zöldséges sertésragu tarhonyával,2017,Gomba,"50 dkg tarhonya, 60 dkg sertés lapocka, 25 dkg füstölt mangalica szalonna, 3 gomba, 2 zöldpaprika, 3 vöröshagyma, 2 paradicsom, 2 sárgarépa, 1 evőkanál mangalicazsír, 2 teáskanál só, 1 teáskanál őrölt feketebors, 2 evőkanál őrölt fűszerpaprika, 1 teáskanál őrölt kömény, 1 csípős paprika, 1 petrezselyemgyökér, fél karalábé, 2 gerezd fokhagyma."
https://www.izorzok.hu/vorosboros-cseresznyeleves/,Vörösboros cseresznyeleves,2017,Nagykörű,"60 dkg cseresznye , 1,5 dl vörösbor, 4 evőkanál cukor, 3 szegfűszeg, 1 egész fahéj, 1 dl tejföl, 1 púpos evőkanál liszt. A tálaláshoz 2 dl habtejszín."
https://www.izorzok.hu/almas-dios-piskota/,Almás-diós piskóta,2017,Lipót,"8 tojás, 40 dkg liszt, 3 alma, 20 dkg darált dió, 20 dkg porcukor, 1 citrom, 5 dkg vaj, kevés liszt a forma kikenéséhez. A tálaláshoz porcukor, kajszibarack lekvár."
https://www.izorzok.hu/kapros-juhturos-kenyerlangos-fustolt-harcsaval/,Kapros-juhtúrós kenyérlángos füstölt harcsával,2017,Lipót,"20 dkg füstölt harcsa, 1 csokor kapor, 6 db újhagyma, 15 dkg krumpli, 12 dkg juhtúró, 2,5 dkg élesztő, 2,5 dl langyos víz, 50 dkg liszt, 1 teáskanál só, 1 teáskanál cukor, 15 dkg kolozsvári szalonna, 2 dl tejföl, 10 dkg sajt, a tepsi előkészítéséhez 5 dkg vaj."
https://www.izorzok.hu/zoldfuszeres-tojassal-toltott-kemences-burgonya/,"Zöldfűszeres, tojással töltött kemencés burgonya",2017,Lipót,"1 kg nagyobb méretű burgonya, 6 kisebb tojás, 30 dkg szeletelt szalonna, 2 teáskanál só, 1 kávéskanál őrölt feketebors, 1-1 csokor rozmaring, snidling, és petrezselyemzöld."
https://www.izorzok.hu/fanktesztaban-sult-alma-citromfuvel/,Fánktésztában sült alma citromfűvel,2017,Lipót,"50 dkg liszt, 2,5 dkg élesztő, 1 tojás sárgája, 2,5 dl tej, 1 evőkanál cukor, 3 db alma, 1 csokor citromfű, 2 evőkanál fahéjas porcukor, 2 citrom leve. A sütéshez étolaj. A tálaláshoz fahéjas porcukor, eperlekvár."
https://www.izorzok.hu/lipot-orias-kenyere/,Lipót óriás kenyere,2017,Lipót,"50 kg BL80-as kenyérliszt, 35-40 liter langyos víz, kb. 1 kg élesztő, 1,5 kg só, 20 liter kovász."
https://www.izorzok.hu/facanleves-toltott-derelyevel/,Fácánleves töltött derelyével,2017,Gomba,"3 fácán, 2 karalábé, 1 zellergumó, 2 vöröshagyma, 1 fej fokhagyma, 2 paradicsom, 2 gomba, 3 petrezselyemgyökér, 2 paprika, 6 sárgarépa, 3 evőkanál só, 1 evőkanál egészbors, 1 csokor lestyán, metélőhagyma, petrezselyemzöld. 50 dkg liszt, 5 tojás, só, 1 csokor lestyán."
https://www.izorzok.hu/dios-es-makos-kifli/,Diós és mákos kifli,2017,Pátka,"40 dkg liszt, 25 dkg margarin, 1,75 dl tejföl, csipetnyi só, 10 dkg darált dió, 10 dkg darált mák, 2 evőkanál porcukor, 1 csomag vaníliás cukor, 3 evőkanál kajszibarack lekvár. A sütemények átforgatásához porcukor."
https://www.izorzok.hu/vaddisznosult-romai-kemences-kenyerrel/,Vaddisznósült római kemencés kenyérrel,2017,Pátka,"1 kg vaddisznócomb, só, 2 teáskanál őrölt kömény, 3 evőkanál méz, 1 teáskanál őrölt feketebors, 2 teáskanál szardellapaszta , másfél dl tokaji aszú, vagy móri ezerjó, 1 dl must sűrítmény, . 8 dkg tönköly búzaliszt, 8 dkg finomliszt, 8 dkg teljes kiőrlésű búzaliszt, 1,5 dl víz, 2 dkg élesztő, csipetnyi só, 1 teáskanál cukor. a kovász, 2,4 dkg só, 5 dl víz, 30 dkg tönkölyliszt, 30 dkg teljes kiőrlésű búzaliszt, 30 dkg finomliszt, 1,2 dkg élesztő."
https://www.izorzok.hu/kaposztas-vakarcs/,Káposztás vakarcs,2017,Pátka,"50 dkg liszt, 50 dkg káposzta, 2 evőkanál zsír, só, 1 kávéskanál őrölt bors, fél csomag sütőpor, 4 evőkanál tejföl, 2 tojás, 2,5 dkg só, 4 evőkanál tej, fél dl étolaj."
https://www.izorzok.hu/korakasi-serpenyos-halacskak-kolessel-es-fott-salataval/,Kőrakási serpenyős halacskák kölessel és főtt salátával,2017,Pátka,"fél kg vegyes halhús, 15 dkg mazsola, fél dl étolaj, fél dl tokaji aszú, vagy móri töppedt ezerjó, 1 teáskanál őrölt feketebors, 2 teáskanál lestyán, 1 teáskanál majoránna, 1 nagyobb vöröshagyma, 1 teáskanál liquamen , 2 teáskanál só. 1 brokkoli, 1 karfiol, 2 cukkini, 2 sárgarépa, 1 petrezselyem, só, fél dl étolaj. 25 dkg köles, 1 kávéskanál só, fél dl étolaj."
https://www.izorzok.hu/vadnyul-paprikas-edesburgonyaval/,Vadnyúl paprikás édesburgonyával,2017,Pátka,"egy fél vadnyúl , 4 közepes édesburgonya, 2 vöröshagyma, 1 evőkanál zsír, 1 paprika, 1 paradicsom, 1 teáskanál só, 2 kávéskanál őrölt feketebors, 2 kávéskanál majoránna, 1 dl száraz vörösbor, 4 evőkanál tejföl, 1 evőkanál liszt, 2 teáskanál őrölt paprika."
https://www.izorzok.hu/kolbaszos-krumpligomboc-leves/,Kolbászos krumpligombóc leves,2017,Pátka,"2 nagyobb krumpli, 1 vöröshagyma, 2 gerezd fokhagyma, 2 sárgarépa, 2 petrezselyem, 1 paprika, 1 paradicsom, 10 dkg füstölt kolbász, 1 tojás, 20 dkg liszt, 1 teáskanál őrölt paprika, só, 2 evőkanál zsír."
https://www.izorzok.hu/meggy-izes-kelt-bugyor/,Meggy ízes kelt bugyor,2017,Kaposújlak,"50 dkg liszt, 2,5 dkg élesztő, 3 tojás, 2,5 dl tej, 1 teáskanál cukor, csipetnyi só, 0,5 dl étolaj, 2-3 dl meggylekvár. A kenéshez 2 evőkanál étolaj, 1 tojás sárgája. A tetejére porcukor."
https://www.izorzok.hu/vasi-pecsenye-turos-ganicaval/,Vasi pecsenye túrós gánicával,2017,Kaposújlak,"1 kg sertéstarja, 20 dkg liszt, 1 evőkanál őrölt paprika, só, őrölt feketebors. 1 fej fokhagyma, 0,5 liter tej. A sütéshez zsiradék. 1 kg krumpli, só, 50 dkg liszt, 1 dl étolaj, 3 szál újhagyma, 50 dkg túró."
https://www.izorzok.hu/tarkonyos-szarnyasjoszag-ragu-hagymas-ganicaval/,Tárkonyos szárnyasjószág ragu hagymás gánicával,2017,Kaposújlak,"50 dkg csirkemell, 4 sárgarépa, 2 petrezselyemgyökér, 2 vöröshagyma, 2 dl tejszín, 2 dl tejföl, 1 evőkanál citromlé, 2 teáskanál mustár, 1 gerezd fokhagyma, 1 csokor tárkony, 2 evőkanál liszt, 3 dkg vaj, csipetnyi őrölt feketebors, só. 1 kg krumpli, só, 50 dkg liszt, 2 vöröshagyma, 1 dl étolaj, 1 teáskanál őrölt paprika."
https://www.izorzok.hu/mezeskalacs-haziko-2/,Mézeskalács házikó,2017,Kaposújlak,"15 dkg méz, 3 dkg vaj, 20 dkg szitált porcukor, 3 tojás és egy tojás sárgája, 50 dkg liszt, a gyúráshoz további min. 15 dkg liszt, fél teáskanál szódabikarbóna, 10 gramm mézes fűszerkeverék. 20 gramm tojásfehérje, 10 dkg darált porcukor, 1 teáskanál citromlé, fél teáskanál étkezési keményítő. 1,5 dl víz, 10 gramm zselatin, ételszínezék."
https://www.izorzok.hu/szarkavari-rongyos-kacsamaj-palinka-furdoben-ujlaki-langossal/,"Szarkavári rongyos kacsamáj pálinka fürdőben, újlaki lángossal",2017,Kaposújlak,"50 dkg hízott kacsamáj darabokban, 0,5 dl kajszibarack pálinka, 1 evőkanál cukor, 1 teáskanál őrölt feketebors, 8 teáskanál só. 1 kg liszt, 5 dkg élesztő, 5 dl tejföl, 3 tojás, 3 teáskanál só, 3 tojás, 1 teáskanál cukor, 2 dl langyos tej, a sütéshez étolaj."
https://www.izorzok.hu/szalontudo-pisti-modra-petrezselymes-tarhonyaval/,"Szalontüdő Pisti módra, petrezselymes tarhonyával",2017,Kaposújlak,"1 sertéstüdő, 2 szív, 3 nyelv, 4 db citrom, 3 gerezd fokhagyma, 4 vöröshagyma, 1 fakanálnyi sertészsír, 6 babérlevél, 6 egész fűszerpaprika, 1 teáskanál egészbors, 2 evőkanál őrölt fűszerpaprika, 4 karika csípős paprika, 1 teáskanál mustár, 2 dl tejföl, 1 evőkanál liszt, 50 dkg tarhonya, 1 csokor petrezselyemzöld, 4 evőkanál étolaj, 4 evőkanál cukor, só."
https://www.izorzok.hu/keszoces-makos-lepeny/,Keszőcés-mákos lepény,2016,Tevel,"40 dkg liszt, 5 dkg zsír, 1 tojás, 1 dl tej, 2,5 dkg élesztő, 4 teáskanál cukor, 10 dkg mák, 15 dkg kristálycukor, 7 dl keszőce ."
https://www.izorzok.hu/svab-gomboc/,Sváb gombóc,2016,Tevel,"1,5 kg darált lapocka, 3 tojás, só, 3 púpos evőkanál őrölt paprika, 30 dkg rizs, 2 kávéskanál őrölt feketebors, 8 babérlevél, 3 teáskanál egészbors, 50 dkg vöröshagyma, 4 evőkanál sertészsír, 1,5 liter abalé , 2,5 kg káposzta, 5 dl paradicsomlé, 2 púpos evőkanál liszt. Tálaláshoz tejföl."
https://www.izorzok.hu/bosztanyos-pitan/,Bosztányos pitán,2016,Tevel,"1 kg bosztány , 15 dkg cukor, 1 teáskanál őrölt fahéj, 40 dkg kukoricaliszt, 7 dl aludttej, 1 dl tej, 1 teáskanál szódabikarbóna, 1 kávéskanál só. A tepsihez vaj, a tetejére porcukor."
https://www.izorzok.hu/ceklaleves/,Céklaleves,2016,Tevel,"40 dkg cékla, 2 krumpli, 1 sárgarépa, 2 kisebb petrezselyem, só, 1 kávéskanál őrölt kömény, 1 evőkanál liszt, 4 gerezd fokhagyma, étolaj, 1 evőkanál ecet."
https://www.izorzok.hu/rantott-hus-maleval/,Rántott hús máléval,2016,Tevel,"1 kg sertéstarja, 40 dkg vöröshagyma, 4 gerezd fokhagyma, 1 teáskanál só, 1 teáskanál őrölt feketebors, kevés sertészsír. 1 liter víz, 30 dkg kukoricadara, 1 kávéskanál só."
https://www.izorzok.hu/halcibre/,Halcibre,2016,Tevel,"60 dkg pontyszelet, 40 dkg vöröshagyma, 3 babérlevél, 1 szárított paprika, 1 erős paprika, só, 20 szem egész bors, 1 evőkanál ecet, vagy savanyított lé."
